id;nom;statut;famille;livraison;tags;cible;comportement;valeurs;visuel;acces;limites
JUT_212;Sept sabres de Bee;OA;OUTIL;CONTACT;"[""E_NEUTRE""]";aucune;Sept sabres tenus en tous sens : rafale circulaire à 1,8 m au rythme d'une rime (4 temps, 4e temps ×2).;"9 × 7 par cycle ; cycle 1,6 s";"Sabres tenus par mains, aisselle et bouche ; pose rythmique en 4 frames.";CHR_058;—
JUT_213;Bashōsen (Éventail de bananier);OA;OUTIL;CONE;"[""E_NEUTRE""]";plus_dense;Éventail du Sage : chaque usage produit un élément différent en cycle Katon → Suiton → Raiton → Fūton (tags alternés).;"24 ; angle 60° ; portée 5 m ; délai 2,4 s";"Éventail ocre ; l'effet emprunte la grammaire visuelle de l'élément du tour.";CHR_049;L'élément du tour est affiché sur l'icône du HUD.
JUT_214;Spirale de kunai;CO;OUTIL;SALVE;"[""E_NEUTRE""]";aucune;8 kunai lancés en spirale sur 360° en 1 s (contrôle de zone).;"9 ; délai 2,5 s ; vitesse 12 m/s";Spirale de traits noirs lisible depuis le dessus.;LIBRE;—
JUT_215;Shuriken récupérables;CO;OUTIL;PROJECTILE;"[""E_NEUTRE""]";plus_proche;"Les shuriken restent plantés au sol ; passer dessus les récupère et les relance aussitôt avec +50 % dégâts.";"12 (18 relancé) ; max 6 au sol ; délai 1,2 s";Shuriken plantés à 45°, reflet pulsé pour être vus.;LIBRE;Durée au sol 6 s.
JUT_216;Gunbai (Éventail de guerre);OA;OUTIL;CONTACT;"[""E_NEUTRE"", ""BOUCLIER""]";aucune;Toutes les 5 s, absorbe les projectiles ennemis frontaux 1 s puis les renvoie en rafale de vent.;"Rafale 20 + 5 par projectile absorbé ; délai 5 s";Éventail rond laqué, tourbillon absorbé visible sur sa surface.;CHR_043|CHR_044|CHR_062;Max 12 projectiles absorbés.
JUT_217;Kage Bunshin no Jutsu (Multiclonage);OA;INVOC;INVOCATION;"[""E_NEUTRE"", ""UNITE_ALLIEE"", ""CLONE""]";plus_proche;"Invoque un clone toutes les 5 s ; il dure 4 s et frappe la cible proche. Au plafond : la nouvelle invocation RAFRAÎCHIT la durée du clone le plus ancien (pas de remplacement, pas d'attente).";"18 par frappe ; intervalle 0,9 s ; durée 4 s ; délai 5 s ; plafond 1";"Nuage de fumée bref (6 frames), silhouette révélée, bandeau et couleurs du personnage ; contour bleu clair 1 px et palette désaturée de 15 % pour distinguer le clone.";CHR_001|CHR_002|CHR_003|CHR_008|CHR_009|CHR_010|CHR_027|CHR_028|CHR_031|CHR_032|CHR_079;Ne peut ni invoquer un clone ni reproduire un effet qui s'auto-déclenche.
JUT_218;Tajū Kage Bunshin (Multiclonage de masse);OA;INVOC;INVOCATION;"[""E_NEUTRE"", ""UNITE_ALLIEE"", ""CLONE""]";plus_dense;Libère une vague de 6 clones fragiles qui chargent le groupe le plus dense, frappent une fois et disparaissent.;"6 clones × 14 ; délai 9 s ; durée max 2 s";Explosion de fumée en rangée, silhouettes en course (4 frames), disparitions en chaîne.;CHR_001|CHR_002|CHR_003;Clones éphémères : comptent 1 seul emplacement du plafond d'unités.
JUT_219;Bunshin Daibakuha (Clone explosif);OA;INVOC;INVOCATION;"[""E_NEUTRE"", ""UNITE_ALLIEE"", ""CLONE"", ""EXPLOSIF""]";plus_dense;Un clone court vers le groupe le plus dense et explose au contact.;"Explosion 45 (r 2,5 m) ; délai 6 s";"Clone qui se gonfle de lumière 3 frames avant l'explosion ; contour clignotant d'avertissement allié.";CHR_031|CHR_032;L'explosion est SECONDAIRE.
JUT_220;Mizu Bunshin (Clone d'eau);OA;INVOC;INVOCATION;"[""E_SUITON"", ""UNITE_ALLIEE"", ""CLONE"", ""TERRAIN""]";plus_proche;"2 clones d'eau frappent et Trempent ; à leur disparition, ils laissent une flaque d'EAU.";"12 par frappe ; intervalle 1,0 s ; durée 5 s ; délai 7 s";"Silhouette bleue translucide, écoulement en bas du sprite ; flaque à la fin.";ELEM_SUITON;—
JUT_221;Tsuchi Bunshin (Clone de terre);OA;INVOC;INVOCATION;"[""E_DOTON"", ""UNITE_ALLIEE"", ""CLONE"", ""ATTRACTION""]";plus_dense;Clone lourd qui attire les ennemis ordinaires à 3 m (provocation) puis s'effondre en boue qui Ensable.;"Frappe 16 ; effondrement 20 + Ensablé +2 ; durée 6 s ; délai 10 s";Clone brun à texture de terre, effondrement en tas.;ELEM_DOTON;—
JUT_222;Raiton — Kage Bunshin (Clone de foudre);OA;INVOC;INVOCATION;"[""E_RAITON"", ""UNITE_ALLIEE"", ""CLONE""]";plus_proche;"Clone chargé d'électricité ; quand il est heurté par un ennemi ou expire, il se décharge en zone et Électrise.";"Frappe 14 ; décharge 30 (r 2,5 m) ; durée 5 s ; délai 8 s";Clone traversé d'étincelles, décharge en éclairs radiaux.;ELEM_RAITON+DOJ_SHARINGAN;—
JUT_223;Karasu Bunshin (Clone de corbeaux);OA;INVOC;INVOCATION;"[""E_NEUTRE"", ""UNITE_ALLIEE"", ""CLONE"", ""CONTROLE""]";plus_proche;"Leurre qui attire les attaques ; il se disperse ensuite en 8 corbeaux qui Aveuglent les ennemis touchés.";"Corbeaux 8 × 6 ; Aveuglé 1,5 s ; durée 4 s ; délai 9 s";Silhouette qui se défait en corbeaux noirs à contour clair (lisibles sur fond sombre).;CTR_CORBEAU;—
JUT_224;Kuchiyose — Gamabunta;OA;INVOC;INVOCATION;"[""E_NEUTRE"", ""UNITE_ALLIEE"", ""GEANT""]";plus_dense;Invocation géante : le chef crapaud atterrit (onde), donne 2 coups de sabre larges puis repart.;"Atterrissage 60 (r 4 m) ; sabre 2 × 70 (arc 8 m) ; durée 8 s ; délai 60 s";"Crapaud de 96 px, pipe et sabre ; transparence 55 % au-dessus des télégraphes (§B9.4).";CTR_CRAPAUD;"1 géant ; héritage GEANT."
JUT_225;Kuchiyose — Crapauds de combat;OA;INVOC;INVOCATION;"[""E_NEUTRE"", ""UNITE_ALLIEE"", ""ANIMAL""]";plus_proche;2 petits crapauds bondissent d'ennemi en ennemi et les frappent de la langue (attraction de 1 m).;"10 par coup ; intervalle 0,8 s ; durée 8 s ; délai 10 s";Crapauds de 12 px, bonds en arc, langue de 3 frames.;CTR_CRAPAUD;—
JUT_226;Kuchiyose — Manda;OA;INVOC;INVOCATION;"[""E_NEUTRE"", ""UNITE_ALLIEE"", ""GEANT"", ""CONTROLE""]";plus_dense;Serpent géant qui encercle un grand groupe puis se resserre (Entravé 1,5 s) et l'écrase.;"Constriction 80 (anneau de 6 m) ; durée 8 s ; délai 60 s";"Serpent violet de 128 px de long en anneau ; écailles en 2 tons ; tête télégraphie la fermeture.";CTR_SERPENT;1 géant.
JUT_227;Sen'ei Tajashu (Mains-serpents multiples);OA;INVOC;CONTACT;"[""E_NEUTRE""]";plus_proche;"Des serpents jaillissent des manches et mordent jusqu'à 4 cibles à 3,5 m ; Empoisonné +1.";"14 par morsure ; délai 1,6 s";Serpents fins à 3 frames de détente, gueules ouvertes.;CTR_SERPENT;Pas une unité : extension du joueur.
JUT_228;Kuchiyose — Katsuyu (Limace);OA;INVOC;INVOCATION;"[""E_NEUTRE"", ""UNITE_ALLIEE"", ""ANIMAL"", ""SOIN""]";plus_proche;Une petite limace se colle au joueur : soigne 1 PV/s et crache de l'acide qui Corrode.;"Acide 12 + Corrodé ; intervalle 1,5 s ; soin 1 PV/s ; permanente";Limace blanche et bleue de 10 px sur l'épaule, jet d'acide en arc.;CTR_LIMACE;Soin soumis au plafond §B4.5.
JUT_229;Kuchiyose — Meute de ninken;OA;INVOC;INVOCATION;"[""E_NEUTRE"", ""UNITE_ALLIEE"", ""ANIMAL"", ""CONTROLE""]";plus_menacant;8 chiens surgissent du sol et mordent chacun une cible différente pour l'immobiliser 1,5 s.;"8 × 12 ; Entravé 1,5 s ; délai 12 s";Chiens de 10 px distincts (tailles et couleurs), sortie du sol en poussière.;CTR_CHIEN;Compte 1 emplacement du plafond d'unités.
JUT_230;Akamaru;OA;INVOC;INVOCATION;"[""E_NEUTRE"", ""UNITE_ALLIEE"", ""ANIMAL""]";plus_proche;Compagnon permanent qui suit le joueur, mord et aboie (onde qui repousse, 1 fois/6 s).;"Morsure 12 ; intervalle 0,8 s ; aboiement 8 ; permanente";Chien blanc de 14 px (24 px en variante adulte), oreilles animées.;CLAN_INUZUKA;Ne bloque jamais le joueur.
JUT_231;Kuchiyose — Enma (Bâton adamantin);OA;INVOC;CONTACT;"[""E_NEUTRE""]";plus_dense;Le roi singe se change en bâton qui s'allonge à 6 m et balaie un arc de 90°.;"40 ; recul 2 m ; délai 3,2 s";Bâton noir à anneaux dorés qui s'étire (3 frames), visage de singe gravé.;CTR_SINGE;—
JUT_232;Kuchiyose — Kirikiri Mai (Danse tranchante de Kamatari);OA;INVOC;PROJECTILE;"[""E_FUTON"", ""PERCANT""]";plus_dense;La belette à faux traverse tout l'écran en tornade et entaille tout sur son passage.;"30 ; Entaillé +2 ; largeur 2 m ; délai 10 s";Belette borgne à faux, tornade de lames autour, sillage de feuilles hachées.;CTR_BELETTE;—
JUT_233;Kuchiyose — Requins;OA;INVOC;INVOCATION;"[""E_SUITON"", ""UNITE_ALLIEE"", ""ANIMAL""]";plus_proche;Sur chaque surface EAU, un requin surgit toutes les 2 s pour mordre un ennemi à 2 m de la flaque.;"22 par morsure ; permanent tant qu'il y a de l'eau";Aileron qui fend la flaque, saut hors de l'eau en 3 frames.;CTR_REQUIN;Max 3 requins simultanés.
JUT_234;Kuchiyose — Faucon;OA;INVOC;INVOCATION;"[""E_NEUTRE"", ""UNITE_ALLIEE"", ""ANIMAL""]";plus_menacant;Un faucon plane et pique sur les tireurs et assassins en priorité.;"26 par piqué ; intervalle 1,6 s ; permanente";Rapace de 16 px, ombre au sol distincte, piqué en 3 frames.;CTR_FAUCON;—
JUT_235;Chōjū Giga (Fauves d'encre);OA;INVOC;INVOCATION;"[""E_NEUTRE"", ""UNITE_ALLIEE"", ""ANIMAL""]";plus_dense;"2 lions d'encre bondissent sur les groupes ; à la mort ils éclatent en encre qui Encre les voisins.";"18 par coup ; intervalle 1,0 s ; durée 6 s ; délai 8 s";Fauves noirs au trait de pinceau, éclaboussures d'encre.;APT_ENCRE;—
JUT_236;Chōjū Giga — Serpents d'encre;AV;INVOC;CHAINE;"[""E_NEUTRE"", ""CONTROLE""]";plus_proche;Serpents d'encre qui ligotent en chaîne jusqu'à 4 ennemis (Entravé 1 s) et les Encrent.;"10 ; 4 cibles ; délai 4 s";Lignes d'encre ondulantes qui s'enroulent.;APT_ENCRE;—
JUT_237;Kuchiyose — Cerbère (Chemin animal);OA;INVOC;INVOCATION;"[""E_NEUTRE"", ""UNITE_ALLIEE"", ""ANIMAL""]";plus_dense;"Chien à plusieurs têtes ; chaque fois qu'il élimine 5 ennemis, il se divise (max 3 chiens).";"20 par morsure ; intervalle 0,9 s ; durée 10 s ; délai 15 s";Chien massif aux yeux cerclés, division en fumée.;DOJ_RINNEGAN;Les copies sont des ANIMAL (pas des clones).
JUT_238;Kuchiyose — Rhinocéros cuirassé;OA;INVOC;INVOCATION;"[""E_NEUTRE"", ""UNITE_ALLIEE"", ""ANIMAL""]";direction;Charge en ligne droite sur 10 m en renversant tout, puis disparaît.;"36 ; recul 2 m ; délai 7 s";Rhinocéros de 32 px, poussière massive, cornes en avant.;DOJ_RINNEGAN;—
JUT_239;Kuchiyose — Tortue;AV;INVOC;INVOCATION;"[""E_NEUTRE"", ""UNITE_ALLIEE"", ""ANIMAL"", ""BOUCLIER""]";aucune;"Tortue qui suit le joueur et se place devant le plus gros projectile ennemi (bloque 1/1,5 s) ; carapace qui repousse au contact.";"Contact 10 ; bloque 1 projectile/1,5 s ; permanente";Tortue de 16 px au gilet vert, rentrée dans la carapace à chaque blocage.;CHR_045;Ne bloque pas les télégraphes de boss.
JUT_240;Mokuton Bunshin (Clone de bois);OA;INVOC;INVOCATION;"[""E_MOKUTON"", ""UNITE_ALLIEE"", ""CLONE"", ""CONTROLE""]";plus_proche;Clone de bois qui combat 6 s puis se fige en arbre qui Entrave les ennemis au contact 2 s.;"Frappe 16 ; racines 12 + Entravé ; durée 6 s + arbre 4 s ; délai 9 s";Clone à texture de fibres, transformation en arbre en 5 frames.;KG_MOKUTON;—
JUT_241;Suna Bunshin (Clone de sable);OA;INVOC;INVOCATION;"[""E_SABLE"", ""UNITE_ALLIEE"", ""CLONE""]";plus_proche;"Clone de sable qui frappe ; à sa disparition, il enveloppe l'ennemi le plus proche (Ensablé +3).";"Frappe 14 ; enveloppe 25 ; durée 5 s ; délai 8 s";Silhouette granuleuse qui s'effrite par le bas.;KG_SABLE;—
JUT_242;Fukasaku et Shima (Anciens crapauds);OA;INVOC;INVOCATION;"[""E_NEUTRE"", ""UNITE_ALLIEE"", ""ANIMAL""]";plus_dense;"Deux anciens sur les épaules lancent en alternance un jet d'eau (Trempé) et une rafale (recul) ; comptent comme Suiton et Fūton.";"Jet 18 ; rafale 14 ; alternance 1,2 s ; permanente";Deux vieux crapauds de 8 px sur les épaules, gestes alternés.;CTR_CRAPAUD+APT_SENJ;Ne quittent pas le joueur.
JUT_243;Edo Tensei (Réincarnation des âmes);OA;INVOC;INVOCATION;"[""E_NEUTRE"", ""UNITE_ALLIEE""]";plus_proche;Une élite vaincue se relève comme alliée pendant 12 s avec son comportement d'origine (sans son modificateur).;"Dégâts de l'élite × 0,6 ; 1 réanimé actif ; délai interne 20 s";"Corps couvert de fissures grises, cercueil qui s'ouvre (4 frames) ; contour allié.";CHR_030|CHR_060|CHR_063|CHR_064;"Ne fonctionne jamais sur les boss ; inactif sans élite vaincue (carte avertit)."
JUT_244;Kuchiyose — Rashōmon (Porte des démons);OA;INVOC;ZONE;"[""E_NEUTRE"", ""BOUCLIER""]";aucune;Une porte colossale surgit entre le joueur et la plus grande menace et encaisse une attaque lourde (y compris un télégraphe de boss).;"Bloque 1 attaque ; 20 aux ennemis écrasés à l'apparition ; délai 30 s";Porte de 48 px à visage de démon, fissure qui se propage à l'impact.;CHR_030;Seule technique pouvant bloquer un télégraphe de boss : 1 fois / 30 s.
JUT_245;Bunshin no Jutsu (Clone illusoire);OA;INVOC;INVOCATION;"[""E_NEUTRE"", ""UNITE_ALLIEE"", ""CLONE""]";aucune;Deux clones sans substance attirent l'attention : les ennemis proches les ciblent 2 s (aucun dégât).;"0 ; provocation 2 s ; délai 8 s";Clones à 70 % d'opacité, sans ombre au sol (signal de non-matérialité).;LIBRE;—
JUT_246;Tako Bunshin (Clone de tentacule);OA;INVOC;INVOCATION;"[""E_NEUTRE"", ""UNITE_ALLIEE"", ""CLONE""]";plus_proche;"Un clone né d'un tentacule combat ; s'il disparaît de force, il redevient tentacule et fouette en cercle.";"Frappe 20 ; fouet 26 (r 2 m) ; durée 6 s ; délai 10 s";Clone à contour rouge-violet, transformation en tentacule en 4 frames.;CHR_058;—
JUT_247;Kami Bunshin (Clone de papier);OA;INVOC;INVOCATION;"[""E_NEUTRE"", ""UNITE_ALLIEE"", ""CLONE""]";plus_proche;Clone de papier qui, à sa fin, se disperse en 10 shuriken de papier.;"Frappe 12 ; dispersion 10 × 7 ; durée 5 s ; délai 8 s";Silhouette pliée qui se défait en feuilles tournoyantes.;APT_PAPIER;—
JUT_248;Kuchiyose — Aoda;OA;INVOC;INVOCATION;"[""E_NEUTRE"", ""UNITE_ALLIEE"", ""ANIMAL""]";plus_proche;"Grand serpent qui avale un ennemi ordinaire (élimination immédiate) toutes les 3 s ; mord les autres.";"Avalement : ordinaires < 60 PV ; morsure 24 ; durée 10 s ; délai 14 s";Serpent bleu de 48 px, gonflement du corps après avalement.;CTR_SERPENT+CHR_005|CTR_SERPENT+CHR_006;—
JUT_249;Magen — Narakumi no Jutsu (Vision de l'enfer);OA;GENJUTSU;CONE;"[""E_NEUTRE"", ""CONTROLE""]";plus_dense;"Les ennemis d'un cône de 70° (5 m) sont figés d'effroi 1 s ; les coups suivants ×1,2 pendant l'effroi.";"5 ; Étourdi 1 s ; délai 5 s";Feuilles qui tourbillonnent autour des cibles (répétition localisée), silhouettes tremblantes.;APT_GEN;—
JUT_250;Magen — Jubaku Satsu (Mort par l'arbre enserrant);OA;GENJUTSU;DIFFERE;"[""E_NEUTRE"", ""CONTROLE""]";plus_menacant;"Un arbre illusoire enserre la cible 2 s ; à la fin, coup de grâce (×2 si la cible est sous 50 % de PV).";"Coup 40 (80) ; Entravé 2 s ; délai 6 s";Branches qui poussent autour de la cible avec contour violet pâle (illusion), silhouette de Kurenai fugace.;APT_GEN+CHR_066;—
JUT_251;Kokuangyō no Jutsu (Chemin des ténèbres);OA;GENJUTSU;ZONE;"[""E_NEUTRE"", ""CONTROLE"", ""PERSISTANT""]";plus_dense;Zone d'obscurité de 4 m : ennemis Aveuglés et ralentis de 20 %.;"3 par tick de 0,5 s ; durée 4 s ; délai 9 s";Zone assombrie en tramage, ennemis dessinés avec contour clair (la lisibilité joueur est conservée).;APT_GEN;Les télégraphes ennemis restent au-dessus de l'obscurité.
JUT_252;Magen — Kyōten Chiten (Retournement);OA;GENJUTSU;CONTACT;"[""E_NEUTRE"", ""CONTROLE""]";aucune;Réactif : un ennemi qui touche le joueur au contact devient Confus 2 s et subit un contre.;"Contre 16 ; Confus 2 s ; délai interne 1,5 s";Image du joueur qui se dédouble en miroir sur l'agresseur.;APT_GEN;—
JUT_253;Genjutsu sonore;CO;GENJUTSU;ONDE;"[""E_NEUTRE"", ""CONTROLE""]";aucune;"Onde sonore de 4 m : 1 ennemi sur 3 touché (déterministe par ordre de contact) devient Confus 2 s ; les autres ralentissent 1 s.";"8 ; délai 4 s";Anneaux de portée musicale (lignes parallèles), notes stylisées sur les confus.;APT_GEN;—
JUT_254;Nehan Shōja no Jutsu (Temple du Nirvana);OA;GENJUTSU;ZONE;"[""E_NEUTRE"", ""CONTROLE""]";aucune;Plumes qui tombent sur 7 m : les ennemis ordinaires s'endorment 3 s (réveillés par les dégâts).;"0 ; Étourdi 3 s ; délai 20 s";Plumes blanches lentes en 3 plans, ennemis endormis avec bulle de sommeil.;APT_GEN+CHR_063|APT_GEN+CHR_064;"Élites : ralenties 40 % ; boss : Vulnérable +10 %."
JUT_255;Magen — Gamarinshō (Chant des crapauds);OA;GENJUTSU;ONDE;"[""E_NEUTRE"", ""CONTROLE""]";aucune;Chant de 2 s (visible) puis tous les ennemis à 6 m sont paralysés 3 s.;"Paralysie (Étourdi) 3 s ; délai 25 s";Notes qui s'accumulent en cercle, cage d'illusion translucide sur les cibles.;APT_SENJ+CTR_CRAPAUD;Boss : 1 s puis résistance normale.
JUT_256;Faux reflets;CO;GENJUTSU;INVOCATION;"[""E_NEUTRE"", ""UNITE_ALLIEE"", ""CONTROLE""]";aucune;"Trois reflets illusoires du joueur ; un ennemi qui en frappe un devient Confus 2 s et le reflet se brise.";"0 ; délai 10 s";Copies en silhouette violette pâle, bris en éclats de verre.;APT_GEN;Ne sont pas des clones (aucun dégât).
JUT_257;Hallucination de discorde;CO;GENJUTSU;DIFFERE;"[""E_NEUTRE"", ""CONTROLE"", ""MARQUE""]";plus_menacant;Une élite marquée croit voir le joueur parmi ses alliés : elle attaque les ordinaires voisins 3 s.;"Confus renforcé 3 s ; délai 12 s";Masque du joueur superposé aux têtes des ordinaires voisins (vu par l'élite).;APT_GEN;Boss : Vulnérable +10 %.
JUT_258;Distorsion d'espace;CO;GENJUTSU;ZONE;"[""E_NEUTRE"", ""BOUCLIER""]";aucune;Zone de 3 m : les projectiles ennemis ordinaires qui y entrent sont déviés de 40° loin du joueur.;"0 ; durée 4 s ; délai 11 s";Grille déformée en lentille autour du joueur.;APT_GEN;Télégraphes de boss non déviés.
JUT_259;Illusion de terreur;CO;GENJUTSU;ONDE;"[""E_NEUTRE"", ""CONTROLE""]";aucune;Les ennemis à 4 m fuient le joueur 2 s (sans recul physique).;"6 ; fuite 2 s ; délai 8 s";Ombre gigantesque du joueur projetée au sol 0,5 s.;APT_GEN;—
JUT_260;Pétales hypnotiques;CO;GENJUTSU;ZONE;"[""E_NEUTRE"", ""CONTROLE"", ""MOBILE""]";plus_dense;Pétales qui dérivent vers un groupe : dégâts légers, ralentissement 25 % et Confus 1,5 s à l'entrée.;"4 par tick de 0,5 s ; durée 5 s ; délai 8 s";Pétales roses de 2 px à rotation, couche légère.;APT_GEN;Confus 1 fois par cible par zone.
JUT_261;Rembobinage;CO;GENJUTSU;ONDE;"[""E_NEUTRE"", ""CONTROLE""]";aucune;Les ennemis à 5 m rejouent à l'envers leurs 1,5 dernières secondes de déplacement (ils reculent).;"0 ; délai 10 s";Images rémanentes inversées et lignes de balayage horizontales.;APT_GEN;Boss : Vulnérable +5 %.
JUT_262;Faille illusoire;CO;GENJUTSU;RAYON;"[""E_NEUTRE"", ""CONTROLE""]";direction;Une fausse crevasse de 8 m apparaît : les ennemis ordinaires qui l'atteignent s'arrêtent 2 s au bord.;"0 ; Entravé 2 s ; durée 3 s ; délai 7 s";Crevasse dessinée avec contour violet pâle (marqueur d'illusion).;APT_GEN;—
JUT_263;Marque de cauchemar;CO;GENJUTSU;DIFFERE;"[""E_NEUTRE"", ""MARQUE""]";plus_menacant;La cible marquée devient Vulnérable +25 % pendant 3 s.;"Vulnérable +25 % ; délai 5 s";Œil stylisé au-dessus de la cible, contour violet.;APT_GEN;Plafond global de vulnérabilité +50 %.
JUT_264;Contagion d'illusion;CO;GENJUTSU;CHAINE;"[""E_NEUTRE"", ""CONTROLE""]";marque;Toutes les 3 s, chaque ennemi Confus propage la confusion à 1 voisin (portée 2,5 m).;"Confus 1,5 s ; 1 propagation par confus ; délai 3 s";Fil violet entre les cibles, spirale au-dessus des têtes.;APT_GEN;Propagations max 8 par cycle.
JUT_265;Hiraishin — Kunai de marquage;OA;SCEAU;CHAINE;"[""E_NEUTRE"", ""MARQUE""]";plus_dense;"Lance des kunai à formule qui restent plantés ; toutes les 3 s, une image-éclair saute de kunai en kunai et frappe autour de chacun.";"22 par kunai (r 1,5 m) ; max 3 kunai ; délai de lancer 2 s";Kunai à trois pointes avec formule, traînée jaune-blanche en zigzag entre eux.;CHR_041|CHR_042|CHR_060;L'image-éclair n'est pas une unité.
JUT_266;Hiraishin Giri (Coupe du dieu du tonnerre);AV;SCEAU;CONTACT;"[""E_NEUTRE""]";marque;Déplacement volontaire : l'esquive téléporte le joueur au kunai marqué le plus proche dans sa direction et tranche autour.;"45 (r 2 m) ; délai = esquive";Éclair jaune de 1 frame, pose d'arrivée, arc de coupe.;CHR_041|CHR_042|CHR_060;Sans kunai : esquive normale.
JUT_267;Fūja Hōin (Sceau du mal);OA;SCEAU;DIFFERE;"[""E_NEUTRE"", ""CONTROLE"", ""MARQUE""]";plus_menacant;Scelle une élite : −40 % dégâts et vitesse 6 s.;"10 ; affaiblissement 6 s ; délai 12 s";Formule en cercle qui se referme sur la cible, glyphes noirs.;APT_FUIN;Boss : −20 % dégâts 4 s (résistance normale).
JUT_268;Barrière de sceaux;CO;SCEAU;ZONE;"[""E_NEUTRE"", ""BOUCLIER"", ""PERSISTANT""]";aucune;"Carré de 5 m autour du joueur 3 s : projectiles ennemis ordinaires effacés en entrant ; ennemis qui entrent brûlés.";"14 à l'entrée ; délai 16 s";4 étiquettes aux coins, parois de lumière violette.;APT_FUIN;Ne suit pas le joueur.
JUT_269;Rouleau de scellement;CO;SCEAU;DIFFERE;"[""E_NEUTRE"", ""BOUCLIER""]";aucune;Aspire les projectiles ennemis à 2,5 m pendant 1 s, puis les relâche 2 s plus tard en couleur alliée vers les ennemis.;"Relâche : 12 par projectile (max 15) ; délai 10 s";Rouleau qui se déroule, projectiles absorbés en spirale, relâchés en éventail.;APT_FUIN;—
JUT_270;Réseau d'étiquettes;CO;SCEAU;PIEGE;"[""E_NEUTRE"", ""EXPLOSIF""]";chemin;"Pose 3 × 3 étiquettes en grille ; le déclenchement d'une étiquette fait exploser ses voisines en cascade.";"20 par étiquette (r 1,3 m) ; écart de cascade 0,08 s ; délai 8 s";Grille d'étiquettes reliées par lignes fines, explosions en vague.;APT_FUIN;1 grille active.
JUT_271;Gogyō Fūin (Sceau des cinq éléments);OA;SCEAU;DIFFERE;"[""E_NEUTRE"", ""MARQUE""]";plus_menacant;Retire à une élite son modificateur d'élite pendant 8 s.;"15 ; suppression 8 s ; délai 14 s";Cinq doigts lumineux, pentagramme qui s'imprime sur la cible.;APT_FUIN;Sans effet sur les boss (Vulnérable +10 % 4 s).
JUT_272;Hakke no Fūin Shiki (Sceau à huit trigrammes);OA;SCEAU;ONDE;"[""E_NEUTRE""]";aucune;"Stocke 20 % des dégâts subis ; toutes les 8 s, les relâche en onde de 4 m (minimum 10).";"Onde = max(10 ; stock × 3) ; délai 8 s ; plafond 150";Spirale et trigrammes lumineux sur le ventre, anneau à 8 segments.;CLAN_UZUMAKI|CHR_041|CHR_042;—
JUT_273;Cercle de sceaux temporisé;CO;SCEAU;DIFFERE;"[""E_NEUTRE""]";aucune;6 glyphes apparaissent autour du joueur (3 m) et s'activent l'un après l'autre en sens horaire (colonne de lumière).;"18 par glyphe (r 1,2 m) ; écart 0,25 s ; délai 5 s";Glyphes au sol qui s'allument en horloge, colonnes violettes brèves.;APT_FUIN;Les glyphes restent fixes quand le joueur bouge.
JUT_274;Sceau d'héritage;CO;SCEAU;DIFFERE;"[""E_NEUTRE"", ""MARQUE""]";plus_proche;"Marque un ennemi ; s'il meurt Marqué, la marque passe à 3 voisins (max 2 générations).";"8 ; Marqué 6 s ; délai 3 s";Sceau qui se divise en trois lignes vers les voisins.;APT_FUIN;Profondeur 2 (règle §B8.2).
JUT_275;Shishō Fūin (Sceau des quatre symboles);AV;SCEAU;ZONE;"[""E_NEUTRE"", ""PERSISTANT""]";plus_dense;Cercle de 4 m : les invocateurs dedans ne peuvent plus invoquer, les soigneurs ne soignent plus.;"6 par tick de 0,5 s ; durée 5 s ; délai 12 s";Quatre symboles aux points cardinaux, cercle lent.;APT_FUIN;—
JUT_276;Étiquette de silence;CO;SCEAU;PROJECTILE;"[""E_NEUTRE"", ""CONTROLE""]";plus_menacant;Étiquette qui interrompt et empêche les attaques à distance d'un tireur ou contrôleur 3 s (priorité à ceux qui télégraphient).;"10 ; silence 3 s ; délai 4 s";Étiquette collée sur la bouche/l'arme, trait barré.;APT_FUIN;Boss : interrompt un télégraphe mineur, jamais un majeur.
JUT_277;Gyaku Kuchiyose (Rappel des invocations);OA;SCEAU;DIFFERE;"[""E_NEUTRE"", ""MARQUE""]";plus_menacant;Toutes les 6 s, toutes les unités alliées se téléportent sur l'ennemi Marqué le plus menaçant et frappent ensemble (+30 % sur cette frappe).;"Marque 6 ; bonus +30 % ; délai 6 s";Sceau d'invocation au sol, bouffées de fumée synchrones.;APT_FUIN;Sans unité alliée : marque seule (carte avertit).
JUT_278;Rouleau de barrière à sens unique;CO;SCEAU;ZONE;"[""E_NEUTRE"", ""BOUCLIER"", ""PERSISTANT""]";aucune;Déroule une barrière de 6 m derrière le joueur : les ennemis ne la franchissent pas, le joueur et ses projectiles oui.;"10 au contact ; durée 5 s ; délai 12 s";Rouleau au sol, paroi de caractères verticaux, flèche de sens discrète.;APT_FUIN;Jamais fermée sur un obstacle (brèches de 2 m aux extrémités).
JUT_279;Sceau de résonance;CO;SCEAU;DIFFERE;"[""E_NEUTRE"", ""MARQUE"", ""EXPLOSIF""]";marque;Quand 5 ennemis ou plus sont Marqués, toutes les marques détonent ensemble.;"30 par marque (r 1,5 m) ; délai interne 4 s";Les marques vibrent à l'unisson puis éclatent simultanément (son unique groupé).;APT_FUIN;Consomme les marques.
